# label=Homebrew icu4c@76, no LANG u_getVersion=76.1 unicode=16.0 cldr=46.0 uloc_getDefault=en_US_POSIX currentTextBreakLocaleID=zh-Hans-US (CFLocaleCopyPreferredLanguages()[0])
type	requestedLocale	behavior	openedLocale	fellBackToEmptyLocale	openStatus	actualLocale	validLocale	size	sha256	file	roundTrip	webkitSite
line	pl	strict	pl@lb=strict	0	U_USING_DEFAULT_WARNING	root	root	72944	ead45134fb4351e5c158409a69f46b7810276805e156b633e54a52c73f546632	brk/ead45134fb4351e5c158409a69f46b7810276805e156b633e54a52c73f546632.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	nl	default	nl	0	U_USING_DEFAULT_WARNING	root	root	72944	ead45134fb4351e5c158409a69f46b7810276805e156b633e54a52c73f546632	brk/ead45134fb4351e5c158409a69f46b7810276805e156b633e54a52c73f546632.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	nl	loose	nl@lb=loose	0	U_USING_DEFAULT_WARNING	root	root	75088	6f88e7a5d68d35de2c1d0610d95bca1187b1f1d4c1df73c65b808dc08a5b9bbb	brk/6f88e7a5d68d35de2c1d0610d95bca1187b1f1d4c1df73c65b808dc08a5b9bbb.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	nl	normal	nl@lb=normal	0	U_USING_DEFAULT_WARNING	root	root	72832	6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db	brk/6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	nl	strict	nl@lb=strict	0	U_USING_DEFAULT_WARNING	root	root	72944	ead45134fb4351e5c158409a69f46b7810276805e156b633e54a52c73f546632	brk/ead45134fb4351e5c158409a69f46b7810276805e156b633e54a52c73f546632.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja	default	ja	0	U_ZERO_ERROR	ja	ja	72832	6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db	brk/6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja	loose	ja@lb=loose	0	U_ZERO_ERROR	ja	ja	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja	normal	ja@lb=normal	0	U_ZERO_ERROR	ja	ja	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja	strict	ja@lb=strict	0	U_ZERO_ERROR	ja	ja	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja-JP	default	ja-JP	0	U_USING_FALLBACK_WARNING	ja	ja	72832	6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db	brk/6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja-JP	loose	ja-JP@lb=loose	0	U_USING_FALLBACK_WARNING	ja	ja	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja-JP	normal	ja-JP@lb=normal	0	U_USING_FALLBACK_WARNING	ja	ja	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ja-JP	strict	ja-JP@lb=strict	0	U_USING_FALLBACK_WARNING	ja	ja	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko	default	ko	0	U_ZERO_ERROR	ko	ko	72832	6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db	brk/6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko	loose	ko@lb=loose	0	U_ZERO_ERROR	ko	ko	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko	normal	ko@lb=normal	0	U_ZERO_ERROR	ko	ko	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko	strict	ko@lb=strict	0	U_ZERO_ERROR	ko	ko	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko-KR	default	ko-KR	0	U_USING_FALLBACK_WARNING	ko	ko	72832	6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db	brk/6b53770150498b968f48907db8ec339b6426382e55bc592473e629cd37d106db.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko-KR	loose	ko-KR@lb=loose	0	U_USING_FALLBACK_WARNING	ko	ko	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko-KR	normal	ko-KR@lb=normal	0	U_USING_FALLBACK_WARNING	ko	ko	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	ko-KR	strict	ko-KR@lb=strict	0	U_USING_FALLBACK_WARNING	ko	ko	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh	default	zh	0	U_ZERO_ERROR	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh	loose	zh@lb=loose	0	U_ZERO_ERROR	zh	zh	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh	normal	zh@lb=normal	0	U_ZERO_ERROR	zh	zh	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh	strict	zh@lb=strict	0	U_ZERO_ERROR	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hans	default	zh-hans	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hans	loose	zh-hans@lb=loose	0	U_USING_FALLBACK_WARNING	zh	zh	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hans	normal	zh-hans@lb=normal	0	U_USING_FALLBACK_WARNING	zh	zh	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hans	strict	zh-hans@lb=strict	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans	default	zh-Hans	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans	loose	zh-Hans@lb=loose	0	U_USING_FALLBACK_WARNING	zh	zh	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans	normal	zh-Hans@lb=normal	0	U_USING_FALLBACK_WARNING	zh	zh	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans	strict	zh-Hans@lb=strict	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans-US	default	zh-Hans-US	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans-US	loose	zh-Hans-US@lb=loose	0	U_USING_FALLBACK_WARNING	zh	zh	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans-US	normal	zh-Hans-US@lb=normal	0	U_USING_FALLBACK_WARNING	zh	zh	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hans-US	strict	zh-Hans-US@lb=strict	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-CN	default	zh-CN	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-CN	loose	zh-CN@lb=loose	0	U_USING_FALLBACK_WARNING	zh	zh	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-CN	normal	zh-CN@lb=normal	0	U_USING_FALLBACK_WARNING	zh	zh	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-CN	strict	zh-CN@lb=strict	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-SG	default	zh-SG	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-SG	loose	zh-SG@lb=loose	0	U_USING_FALLBACK_WARNING	zh	zh	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-SG	normal	zh-SG@lb=normal	0	U_USING_FALLBACK_WARNING	zh	zh	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-SG	strict	zh-SG@lb=strict	0	U_USING_FALLBACK_WARNING	zh	zh	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hant	default	zh-Hant	0	U_ZERO_ERROR	zh_Hant	zh_Hant	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hant	loose	zh-Hant@lb=loose	0	U_ZERO_ERROR	zh_Hant	zh_Hant	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hant	normal	zh-Hant@lb=normal	0	U_ZERO_ERROR	zh_Hant	zh_Hant	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-Hant	strict	zh-Hant@lb=strict	0	U_ZERO_ERROR	zh_Hant	zh_Hant	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hant	default	zh-hant	0	U_ZERO_ERROR	zh_Hant	zh_Hant	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hant	loose	zh-hant@lb=loose	0	U_ZERO_ERROR	zh_Hant	zh_Hant	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hant	normal	zh-hant@lb=normal	0	U_ZERO_ERROR	zh_Hant	zh_Hant	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-hant	strict	zh-hant@lb=strict	0	U_ZERO_ERROR	zh_Hant	zh_Hant	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-TW	default	zh-TW	0	U_USING_FALLBACK_WARNING	zh_Hant	zh_Hant	72976	bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775	brk/bd8c37e01c2951a8f167eaa97ef810472e1b9dc82c8a46ab5bf5c2a607423775.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-TW	loose	zh-TW@lb=loose	0	U_USING_FALLBACK_WARNING	zh_Hant	zh_Hant	80624	451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e	brk/451b92f25fcbdf46808b45e42f90302c539c59495f24af19416b82afa24eb65e.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
line	zh-TW	normal	zh-TW@lb=normal	0	U_USING_FALLBACK_WARNING	zh_Hant	zh_Hant	73928	77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042	brk/77ac81bbd3b87bed6d19bc0ac8b64bfa9f8cd1ec3fc743b7199abef67139a042.brk	round-trip-ok	TextBreakIteratorICU.h:56-67 via CachedLineBreakIteratorFactory (InlineItemsBuilder.cpp:950, TextUtil.cpp:384, InlineFormattingUtils.cpp:350, RenderText.cpp:1350)
